OSM_ID,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
-1858718,"6260,57582","6390,270428","6227,850289","6888,271859","6541,060141","6214,893673","5915,76232","6557,618371","6267,056434","6726,886341","6795,937217","6046,24101","6461,749221","6490,156407","6818,55227","6687,655829","6780,13164","6364,517759","6049,987938","5854,105003","6330,403907"
-1858717,"6221,898894","6514,804962","6539,270201","6442,558963","6638,951185","6240,404118","6682,187443","6447,192496","6314,702471","6468,138174","6432,698008","6581,002258","6806,754617","6693,296435","6728,796658","6817,794546","6619,036359","6353,631607","6753,572449","6380,848603","6023,356362"
-1858716,"4356,237323","5114,137438","4704,764288","5594,185273","5164,502382","5270,283492","4999,469014","5376,495389","5183,312648","5565,753722","5503,344314","4841,927527","5497,636052","4762,680924","5045,6033","5548,009242","5153,253763","5209,086216","4600,622953","4910,918384","4926,181194"
-1858715,"5138,549801","5444,592073","5535,280753","5450,277947","5123,605239","4857,590574","5398,380891","5185,399485","5393,668694","5575,9089","5386,452228","5512,819085","5547,178809","4980,624722","4848,548708","5852,738474","5789,935525","5325,862158","5466,571679","5200,264266","4996,356525"
-1858714,"6812,514472","7024,323063","6825,824463","6953,781824","7003,082166","6922,55296","7136,862629","7069,490773","7235,616828","6981,888646","7118,598686","7116,989678","7202,569284","7096,319636","7174,856964","7234,24718","7267,588033","6994,125431","7248,705956","7149,466144","6777,323824"
-1858713,"7309,579055","7587,840304","7476,084465","7357,981939","7412,763036","7188,826589","7484,922461","7363,584193","7472,665399","7111,665897","7412,156594","7391,115745","7571,244018","7453,581395","7528,243504","7780,476942","7840,11462","7544,973164","7647,938728","7037,747134","7105,619132"
-1858712,"6619,565449","6804,517889","6645,480457","6606,219376","6494,905148","6359,979711","6840,7793","6710,486932","6768,28749","6555,723167","6739,706927","6721,970312","6891,313118","6729,370211","6491,703375","7022,436184","6868,352538","6689,748159","6926,574765","6543,713379","6530,692815"
-945066,"5721,840076","6173,018467","4923,202284","6234,208718","6081,868299","6202,044849","6135,847419","6228,650204","5693,338068","5795,283143","6573,203194","5684,619115","6782,659945","6122,155281","5849,665618","6147,808216","5892,659445","5976,363316","6713,59984","4875,313261","6112,14913"
-942471,"5893,473251","6116,22153","4681,190443","6023,235931","6336,740909","6107,710287","6042,711485","6110,762784","5803,851207","5703,54723","6520,622735","5480,282871","6530,108348","5792,404263","5860,551687","6111,066501","5752,801144","5821,929099","6612,350195","4763,243232","6036,194666"
-938734,"3917,909026","4919,036429","3923,908392","4628,738763","4503,472126","5284,499894","5214,492403","4363,228281","4780,371448","4594,428386","6221,980131","4168,251469","5311,594991","4327,154652","4885,632734","4712,917813","4882,443188","5183,513748","4547,122399","3845,093701","3100,035995"
-938733,"5213,626486","5410,148364","4421,031293","5429,99774","5570,682797","5610,306017","4839,806314","4829,639113","4270,42245","4938,023348","5473,473164","5239,70406","5610,568786","5100,945032","4205,049593","5610,278889","5317,955658","5362,658348","5334,712901","4476,388113","4985,454804"
-938732,"7015,328542","6060,067762","6083,174538","7093,743326","7009,903491","7001,544148","5438,316222","6968,595483","6702,135524","6764,160164","7608,414784","6442,989733","6459,158635","7417,399598","6227,716867","7412,006024","7258,544177","6542,497992","7265,155512","5631,751969","7635,472441"
-938668,"6249,710521","5700,027271","4749,435417","5419,362526","5859,760161","5793,555968","4947,723362","4959,759729","4583,700452","5104,634899","5229,106802","5114,046345","6300,448021","6289,478548","3832,39661","6205,488266","5311,957655","5531,42937","5271,073024","4889,82741","5571,19565"
-938666,"6584,619483","5958,126682","5647,053603","6791,016151","6647,278567","6671,749591","5743,485313","6438,86198","6272,710778","6262,490191","6819,956801","6050,707076","6453,381266","6862,766691","5660,672996","7128,186275","6588,629947","6373,678713","6624,054044","5629,180757","6814,648236"
-938665,"5142,598909","5854,31532","4804,620789","5977,86066","5849,73506","6013,648445","5451,896419","5691,330045","5093,296564","5350,669433","6352,356828","5413,58349","6383,204874","5430,919236","5299,629204","5946,569387","5630,645002","5625,606196","6210,137461","4750,965848","5656,714124"
-938664,"3907,255976","4607,98704","3632,861037","4569,475097","4956,814801","5553,151647","5187,04211","4733,03385","4706,43507","4468,806272","6069,716609","4623,291436","5823,765063","4796,509327","5510,166018","4609,421064","5114,598484","5358,87368","5476,35454","3913,208008","4226,097789"
-938663,"3970,601485","5021,925016","4042,156151","4951,643171","5280,84054","5415,519156","4933,271523","4549,178053","4669,191707","4558,3569","5659,710069","4758,177266","6584,121307","4765,049275","4833,589911","5164,782239","4975,750431","5102,195508","5682,351229","4262,741181","4848,869371"
-938662,"5155,683774","5401,794799","4610,724266","5627,121716","5525,680877","5821,839767","5072,695479","5156,192413","4672,07744","4966,169554","5607,652867","5144,229877","6143,077341","5206,139201","4551,788856","5913,30763","5495,430506","5464,678855","5804,782831","4654,024159","5409,163004"
-938661,"6098,205879","5541,548567","5022,114852","5614,213788","5520,253729","5947,18354","4820,667492","5408,912578","4435,552536","5175,491125","5572,021643","5156,101679","6271,025345","6447,025607","4076,545872","6300,520282","5452,153555","5187,580285","5696,297642","5342,145908","5725,41108"
-938660,"4340,553652","4995,005659","3700,851157","4796,151002","4781,577274","4900,468939","4446,052657","3976,852771","3936,827831","4217,520398","5969,68319","4968,969947","5572,565972","4317,930201","3972,871766","5224,572238","4821,255702","4783,625241","5142,35691","4194,873","4399,764817"
-938659,"4500,947712","5717,71595","4310,5104","5767,803308","6037,096207","6213,396485","5639,160819","5969,937919","5524,567913","5422,744168","6502,0715","5033,29339","7204,33585","5892,803405","6218,924533","5530,788925","5898,728428","6062,529029","6490,942543","4788,073617","5863,0353"
-5515236,"820,443038","1517,296971","1866,924477","1611,781539","1390,670033","1577,299246","1701,102546","1162,046935","1241,186318","1377,045228","966,21775","1045,401934","1063,21263","1020,999858","1143,960125","2073,681857","1909,458767","1102,095442","1382,818637","1071,114621","899,5479491"
-5515125,"1412,943219","2671,925349","2148,557143","1909,422403","1892,569521","1880,705806","2769,571616","1675,82959","1847,538131","2453,492696","1565,132911","1601,706949","1290,452495","1183,642487","1669,281293","2576,947844","2370,414913","2306,51362","2018,579065","1460,107664","1225,180561"
-222960,"1092,802322","2205,132559","2067,872838","1795,790121","1603,889996","1859,558993","1813,986017","1303,065578","1445,87417","1829,659578","1177,566913","1288,567734","1163,445923","1182,173833","1565,834881","2462,004147","1814,564934","1462,083542","1792,424514","1150,06559","1018,545661"
-222957,"1197,815549","2431,442269","1911,130923","1883,594584","1788,466173","1793,480312","2582,686933","1678,385164","2096,921026","1928,265475","1282,514333","1336,713382","1110,877205","1054,695245","1443,723591","2532,367364","2367,82331","1947,389099","1529,087088","1331,076883","1044,978346"
-222955,"1378,899088","2325,989448","1918,978548","2110,76645","1787,218514","1915,467971","2405,099212","1902,777029","1855,874897","2058,027046","1662,537647","1531,859048","1612,795189","1329,628698","1647,864136","2510,76202","2200,114776","1818,787442","1757,506684","1651,181948","1132,211163"
-222948,"1289,560255","2485,808126","2226,113528","2283,409868","1876,323438","2424,273799","2854,318403","1662,166794","2175,536005","2265,037169","1581,715043","1778,198571","1587,282818","1321,970407","1853,637473","3204,486829","2303,983552","1945,325633","1880,290084","1568,958935","1134,471198"
-222946,"1519,531217","2205,564297","2091,779108","2062,167407","1921,816863","2232,943903","2829,660671","1645,758703","2008,151695","2130,381096","1846,087056","1890,467717","1736,79052","1522,920519","1950,659368","2828,305067","2018,815137","1660,904468","1883,942411","1682,406857","1148,488875"
-2573629,"4980,66055","4764,137615","4992,376147","4218,587156","5017,311927","3797,275229","5060,605505","4594,364486","4726,327103","3420,009346","4146,158879","3679,149533","4136,130841","4160,906542","4996,224299","4699,36","4683,11","4322,37","4052,53","4130,01","3493,21"
-2005276,"7836,866667","7870,190476","7991,485714","8039,238095","8006,933333","7950,285714","8012,580952","8144,038095","7529,790476","7478,866667","8119,619048","7856,638095","7703,257143","7853,895238","8058,828571","8044,182692","8273,028846","7601,826923","7972,245098","8171,254902","7920,009804"
-1927915,"6818,879928","7488,738693","7114,112187","7054,827747","7134,869821","6813,66727","7131,272526","7115,531345","6876,740704","5518,472334","6410,39997","6642,243162","6606,690821","6605,59378","7305,851592","6964,235342","6929,691791","6356,667077","6003,177217","6598,432424","5843,211288"
-1540277,"7828,102041","7404,041667","7880,25","7863,106383","7897,085106","7849,680851","7833,914894","7689,06383","6967,340426","6835,659574","7919,574468","7568,765957","7625,851064","7672,042553","7707,744681","8097,822222","8297,4","7442,595238","7546,487805","7956,317073","7720,658537"
-1398615,"6134,809524","6672,532524","7011,319056","5962,266023","6095,830553","5608,514436","6031,289589","6484,997375","5438,247594","4380,656168","5846,756119","5488,019264","6513,959649","5609,084211","6155,20614","6583,830373","6615,827832","5081,721825","5457,319966","5739,965017","5008,940273"
-1398584,"6966,848595","7585,984383","7217,951588","7181,342188","7531,854167","7106,407292","7367,857292","7227,290407","7075,387904","5584,020344","6969,916536","6921,638642","6882,325849","6848,904439","7418,705483","6996,133751","7143,628004","6445,04391","6219,332985","6815,78045","6114,226869"
-1398505,"5279,856775","5929,232518","5947,883882","5663,864035","5803,550306","5274,923751","6004,170903","5958,511414","5242,298068","4258,523312","4749,696732","4895,075883","5748,394679","5181,329263","5959,481465","5653,269834","5408,470482","4722,778938","4798,181233","5075,915823","4675,646734"
-1396092,"5542,880784","5316,52236","5745,529546","4474,849807","5221,455881","4070,155158","5545,633391","5213,036988","5014,424704","3905,894412","4402,561797","4019,952302","4663,006892","4793,870772","5956,13809","5409,516067","5505,83732","4578,843268","4596,585778","4702,314169","3912,730246"
-1396091,"5636,589951","5890,243299","6074,334613","4849,794733","5500,752807","4806,36582","5732,797777","5531,912671","5259,389863","4016,196956","4746,45235","4806,818107","5406,368073","4863,273653","5901,733892","5349,887673","5474,305825","4429,703167","4473,752313","4858,938085","4252,181313"
-1396090,"6128,93015","6566,106982","6807,408438","6000,542435","5954,414598","5631,53699","6426,181506","6431,62178","5688,625735","4432,152564","5783,547309","5520,352627","6177,031183","5558,401004","6050,160402","6724,039046","6323,792871","5256,045834","5217,989873","5812,199765","4856,122268"
-1396089,"6542,682417","6840,030209","7188,174419","6725,267933","6655,385421","6515,812718","6770,020163","7103,159426","6300,929791","5484,346005","6897,858029","6265,316912","6413,709465","6168,532377","6695,34936","6762,587277","7145,488751","6242,257176","6167,305663","6701,294026","5831,019395"
-1396088,"7067,119768","7094,801945","7255,083318","7011,290841","7107,318692","6924,475514","6990,299813","6960,464132","6619,844166","5975,715302","7235,225323","6543,356875","6865,556763","6656,00843","6927,543649","6969,495501","7471,335583","6394,441028","6305,313895","7024,903619","6319,04219"
-1396087,"6993,602384","7031,873597","7326,505615","6935,012136","6921,450652","7012,589168","7008,420762","7027,421734","6602,466687","5859,29119","7232,778748","6649,320289","6716,633052","6381,042043","6914,230684","7000,420398","7421,214616","6308,248996","6234,017073","6881,057849","6193,992468"
-1396086,"7288,507561","7468,543478","7753,833492","7027,669856","7404,461686","7122,22318","7324,091954","7484,490421","6787,529693","6074,724138","7432,113027","7101,75","7129,282567","6942,1159","7483,894636","7384,441883","7580,588857","6805,98463","6771,235351","7334,878963","6238,559078"
-1396085,"7738,083816","7728,41284","7998,69193","7712,40678","7847,566459","7697,20562","7798,139161","7808,063782","6901,1405","6579,574487","8099,905442","7167,840321","7246,1405","7323,750223","7563,857716","7541,789192","8198,276463","6924,483871","7116,635708","7773,128494","7411,766005"
-1396084,"7724,065157","7587,08549","7788,89464","7531,873383","7740,792052","7525,538817","7651,935767","7830,117837","6814,439002","6586,418207","8041,793438","6992,42329","7329,176987","7436,178373","7639,492144","7444,107607","8203,612993","6847,223666","7238,642227","7757,80232","7237,397216"
-1396083,"7976,892317","7785,339988","8023,470659","7730,418028","7880,206292","7735,572293","7931,941319","8091,12568","7048,885196","6881,069486","8128,297281","7363,558912","7606,8","7577,358308","7670,285196","7582,733455","8345,819065","7142,940498","7591,047474","7976,304559","7382,244377"
-1396082,"7434,293116","7403,341377","7671,612491","7335,217885","7590,770759","7550,498226","7522,935415","7586,784244","6569,33215","6531,374024","7916,806955","6773,31321","7187,838068","7310,141335","7495,65767","7382,894101","8030,761599","6534,715203","7224,467477","7636,904932","6984,754825"
-1396081,"8051,46215","7987,01028","8158,016822","8016,982243","7990,221495","8135,579907","8082,744045","8227,983683","7280,6662","7368,229371","8255,149115","7541,739981","7681,339702","7899,721342","7922,862069","7926,093663","8385,495806","7285,597856","7881,764155","8096,153486","7749,978007"
-1396080,"7827,252189","7601,043783","7905,829759","7794,007881","7863,034151","7748,699212","7758,980736","7803,813211","7087,394576","6739,267483","7987,913936","7317,41066","7475,873362","7386,989956","7534,103493","7607,505903","8104,669729","7146,913424","7378,430197","7816,452954","7212,067396"
-1395228,"7624,42271","7626,847328","7844,543416","7675,715513","7898,072554","7737,647255","7653,81432","7821,925537","7077,900716","6583,000477","7974,548926","6952,352745","7402,879714","7453,974702","7538,318377","7608,393678","8138,781609","6918,89272","7199,359195","7747,413793","7208,960249"
-1395227,"6664,792995","7077,812598","7243,408734","6663,0382","6962,140764","6737,447671","6936,038462","7023,316313","6133,608536","5404,858864","7264,406389","6376,88662","6542,535219","6502,94475","6862,703849","6742,815086","7236,273442","6013,389471","6115,612042","6856,24712","6112,674346"
-1395226,"7330,600444","7530,062837","7651,342222","7185,160317","7636,167937","7334,427937","7331,72127","7444,094286","6599,305397","6059,90886","7659,92249","6552,609469","7023,98157","7094,146489","7073,222823","7183,09822","7895,913541","6404,107756","6486,094088","7388,515257","6789,499364"
-1395190,"7328,020677","7182,021482","7422,501074","7247,764501","7287,996778","7156,958378","7179,458915","7180,078452","6701,740193","6099,025255","7583,487641","6635,546237","6925,571505","6813,352419","7127,594784","7323,033611","7605,262167","6668,245496","6465,538213","7128,394241","6382,598493"
-1395134,"8100,267918","8060,774744","8266,835605","8073,283646","8094,517036","8245,274276","8301,475298","8345,612245","7328,496599","7502,519966","8264,544605","7765,203059","7829,690739","8006,297366","8041,15548","7986,784197","8514,651541","7482,953964","8055,164049","8200,798246","7600,302632"
-1395133,"6989,320714","7365,752839","7583,356409","6910,712277","7243,054083","6985,174148","7246,984857","7407,892915","6597,732288","5893,881017","7377,709573","6903,080043","6828,122769","6918,27907","7305,276906","6995,834505","7649,113575","6626,023797","6566,870741","7169,59113","6310,795565"
-1395132,"5787,282569","5597,933456","5875,231924","5281,900941","5502,418354","5016,98948","5893,187094","5393,564084","5181,910353","4401,340955","4935,613724","5402,106936","5332,945044","5173,433517","5115,33393","6424,793278","5817,944862","4937,397202","4875,031419","5153,950115","4889,080276"
-1395131,"6833,954376","6804,056161","7111,121155","6738,913732","6529,543996","6215,143507","6872,02488","6760,914539","6232,386449","5631,573815","6786,873515","6359,510922","6551,43959","5959,139347","6646,19338","7142,059934","7105,118321","6230,27866","6200,828602","6213,676774","6214,130285"
-1395130,"7126,502926","6504,842225","7121,66769","6641,850336","6955,243218","6897,626245","6680,018062","6532,545928","6144,860072","6001,024477","6804,794077","6542,14396","6328,357678","6299,430135","6595,984679","7190,83076","7319,647235","6340,240899","6164,441227","6254,086284","6024,975314"
-1395129,"7358,776218","7571,627798","7728,720444","7179,607387","7501,89667","7260,568318","7469,682323","7633,188728","6624,807643","5968,937874","7769,435739","6962,00064","7026,918873","7196,571093","7243,166097","7254,207515","7844,946413","6858,030536","6786,855952","7557,535157","6908,480658"
-1395128,"7162,030607","6964,637408","7340,944338","7198,026007","6984,464317","6945,688275","7022,953484","7178,932886","6711,98559","6209,764212","7376,304678","6749,074736","6940,05193","6620,879542","6977,209419","7262,55039","7537,800711","6705,359656","6480,376112","6820,502471","6241,377224"
-1395127,"7343,924324","6793,631081","7356,909459","7098,515541","7233,583784","7244,969595","7022,108108","7091,947297","6463,372297","6190,715541","7597,022297","6709,516216","6770,944595","6553,15","6977,010135","7336,6","7813,963514","6576,740541","6779,448649","6946,05","6807,778378"
-1395099,"5647,585691","5627,787678","5805,983209","4585,591634","5261,175369","4822,699397","5693,539565","5449,218914","5064,827022","4039,557093","4716,222476","4501,050971","4823,925089","4943,34466","6034,271361","5271,151643","5505,005208","4554,818494","4402,335825","4625,561877","3890,061303"
-1395097,"7945,169182","7903,859412","8128,48332","7775,026211","7783,023025","7857,605796","7946,699881","8061,812401","7489,708665","6806,372417","7874,357711","7557,216614","7680,366455","7563,920509","7878,411765","7586,63275","8148,034195","7594,739113","7418,152992","7892,011094","7102,533281"
-1395096,"5306,809232","5945,854558","5914,290916","5179,363649","5548,295014","4518,901004","5756,293734","5794,844901","5267,585632","3902,04754","4342,078168","4171,267882","5112,213456","4721,257179","5685,160819","5634,478022","5486,581419","4515,250291","4410,995931","4790,211331","4324,483267"
-1395095,"7819,222199","7903,470339","7893,917567","7565,736329","7749,236926","7547,705536","7802,161229","7817,334522","7494,506711","6193,562081","7735,28922","7492,433935","7624,147651","7503,305014","7828,363751","7625,009731","7904,701714","7231,237571","6950,440767","7591,230818","6609,495573"
-1395094,"5481,32001","5683,430049","5928,337601","4208,338484","5201,785355","3894,89363","5668,86029","5238,515577","4343,406801","3713,155911","4294,188205","3692,63141","4342,223204","4585,721966","5952,661017","5511,498486","5610,293002","4825,944661","4102,643067","4563,114354","3980,770006"
-1395092,"5780,829194","6420,284876","6433,242895","5099,893495","5730,800434","5574,547532","5947,861011","5524,091914","5141,511179","4281,115392","5175,369141","4927,396331","5729,840951","5195,856343","6010,077602","5934,548114","6003,690238","4872,419691","4472,650104","5103,84713","4227,823718"
-1395091,"6612,011133","6953,709541","7036,512727","6634,327143","6603,156287","6415,609787","6832,964623","6657,942459","6431,796249","4944,253993","6203,714454","6134,500686","6399,886532","5991,764148","6752,788599","6832,674658","6423,737197","6100,761383","5535,099706","6228,125074","5339,741312"
-1395090,"5589,063045","6327,1553","6172,83071","5727,559245","6030,717676","5600,420733","5982,763343","6064,386725","5487,637064","4275,800421","5158,367012","5350,952844","5761,976011","5299,893223","6052,918302","5794,639801","5556,847976","4762,282811","4906,543325","5217,874755","4706,961915"
-1395088,"5862,443853","5841,324596","6336,099002","5662,763757","5753,025168","5607,160998","6029,481062","5984,922136","5489,622759","4455,492957","5258,749162","5468,03054","5549,212418","5182,662795","5655,679372","6507,485866","5642,176195","5168,201371","4885,87017","5367,189591","4662,906362"
-1395087,"5261,177485","5387,429054","5515,548309","4534,433583","5291,023733","4094,316133","5418,122532","5270,526142","5252,658315","3666,03532","4244,963736","3984,123492","4516,22715","4548,832276","5733,395898","5456,956729","5187,08594","4520,025722","4134,215185","4658,543239","3940,051761"
-1607368,"6427,470457","5520,157593","5947,513539","6458,438138","6199,027423","6580,492628","5728,973397","6372,534707","5608,145166","5807,248662","6534,131802","5778,475936","6168,792767","6112,854088","5876,676415","6710,948313","6631,12446","6292,868088","6527,962072","6246,406414","6695,261795"
-1607332,"6987,434023","6069,228978","6369,240777","6703,376135","6595,43061","6922,524643","6120,538262","6725,227832","6022,570227","6307,224516","6715,21873","6345,163566","6390,380037","6656,259764","6378,580905","7006,459213","6801,434683","6811,713634","6886,853798","6462,438035","7159,139349"
-1607220,"7177,071253","6498,496665","6683,391854","7224,791008","7112,233579","7441,865121","6592,956445","7252,325255","6836,283105","6848,961012","7308,657534","6681,177731","6615,007727","7222,203021","7000,080436","7442,922374","7311,209694","7111,68458","7569,956189","7192,449583","7566,357441"
-1606910,"7009,475331","5683,062575","6102,233735","6995,045783","6360,336957","6983,22343","5763,924096","6967,946988","6210,056627","6199,870659","6877,226572","5720,925708","6307,512911","7356,230047","6449,623239","7234,504695","7210,890845","6371,31338","6937,173458","6966,613504","6859,861467"
-1606277,"7295,428571","6435,914146","6541,387387","7246,540541","7097,506143","7405,853399","6338,346437","7300,452907","6837,941851","6851,670762","7191,009009","6793,972131","6524,840984","7167,427869","6873,477049",7417,"7495,636289","7093,507884","7533,958506","7091,078008","7688,017427"
-1600453,"6023,102335","5348,899794","5494,597111","6181,551659","5936,704502","6110,133412","4885,491389","5648,019853","5154,599858","5388,71813","5699,355702","5032,485687","5399,036133","5621,992257","5040,969263","5720,302877","5723,861592","5216,131878","5750,963771","5685,383004","5930,282486"
-1599759,"7291,911565","6109,061224","6382,290102","7019,512195","6919,84669","7173,993031","5666,937282","7155,818815","6412,554007","6921,477352","6991,721254","6574,244755","6546,797203","7174,020979","6585,111888","7339,996503","7292,653846",6668,"7319,764085","6958,098592","7305,802817"
-1590700,"7327,261818","6410,456364","6261,263636","6955,790909","6872,356364","6986,610909","5916,049091","7237,730909","6608,249091","6983,245455","6962,589091","6912,134545","6452,890909","7153,267273","6785,56","7369,886029","7156,1875","6491,849265","7483,825368","6967,705882","7586,689338"
-1590261,"7527,4323","6548,743044","6497,253682","7026,602291","6812,520458","7261,939444","5829,779051","7310,559738","6719,741408","7062,628478","6839,518822","7075,711948","6418,927987","7345,144026","6768,821604","7422,710311","7444,759411","6452,490998","7620,717781","7175,261011","7646,923328"
-1589840,"7029,96712","6204,698043","6246,50621","7008,865308","6730,169492","7228,447526","5719,604","7153,950075","6464,846713","6983,061756","6791,862649","6661,329834","6398,339286","7156,692741","6187,621476","7262,581297","6657,816346","6434,234863","7015,275276","6169,662799","7188,551607"
-1589348,"6875,649476","6043,044221","5724,874973","6921,360761","6638,3344","6824,308755","5862,575777","6660,996619","6521,92753","6682,781764","7170,701326","6141,296894","6511,947927","6771,7493","5968,138055","7194,105604","6784,715074","6351,858362","6830,101916","5960,853564","7162,161771"
-1588570,"7061,59575","6216,698895","5985,740809","6708,012981","6510,079145","6899,939144","5473,593586","6935,355205","5940,204733","6421,946869","6553,777968","6298,316236","6590,66588","7267,280668","5306,197285","7317,176456","6769,665351","6360,672523","7038,332795","6372,252","6817,681964"
-1561754,"7240,064174","5901,981351","5716,78599","6516,729241","6369,941199","6782,078441","5372,567502","6760,982045","5447,026704","6267,484298","6683,215344","6096,866679","6422,31947","6755,00082","5153,487976","6977,516141","6542,929439","6153,230644","6713,655675","6022,750459","6631,836547"
-1559626,"7589,335505","6157,100977","6495,990228","7091,618893","7175,491857","7292,726384","5731,557003","7283,2443","6461,576547","7054,885993","7120,110749","6701,824104","6574,13355","6999,289902","6753,003257","7418,013029","7209,201954","6534,094463","7258,201954","6840,420195","7503,29316"
-1554967,"7012,373934","6260,37037","6134,78642","6979,441975","6670,157635","7107,391411","6131,339877","6846,358191","6743,288509","6973,299511","7202,633252","6341,753041","6535,542254","7342,963615","6164,042254","7452,251174","7071,631455","6492,366197","7384,728423","6200,051784","7574,87687"
-1554872,"7502,892857","6304,071429","6863,535714","7261,285714","6813,678571","7557,535714","5902,214286","7193,178571","6454,785714","6940,607143","7539,428571","6580,964286","6643,785714","7568,285714","6813,035714","7704,107143","7464,5","6906,214286","7533,321429","7103,464286","7497,892857"
-1553914,"7044,166667","6234,083333","7517,125","7394,166667","7434,208333","7678,333333","5976,208333","7527,416667","6768,625","7128,833333","7369,583333","6742,541667","6866,166667","7374,083333",7066,"7467,041667","7339,208333","6466,625","7716,75","6950,666667","7708,875"
-1552931,7967,"7147,101695","6922,79661","7832,745763","7671,118644","7582,016949","6456,983051","7757,271186","6916,525424","7436,949153","7406,305085","7303,661017","6980,779661","7673,610169","7360,237288","7894,813559","7937,898305","7310,118644","7923,372881","7676,254237","7893,016949"
-1551292,"6369,813629","5765,412972","6003,122332","6446,89491","6508,140264","6539,777228","5568,695545","6225,109091","5874,519835","6244,422314","6314,732231","5984,301653","5837,693135","6243,837883","5936,588916","6340,970223","6425,311828","5289,837055","5709,135092","5561,501998","5890,552358"
-1550748,"7720,280952","6801,248809","7249,067684","7330,487786","7500,875191","7643,173473","6985,179198","7507,676471","6954,3644","7186,107716","7452,503056","6987,731343","6856,712591","7294,859548","7385,989474","7620,843355","7694,721946","7486,978935","7837,603983","7548,476336","7596,127227"
-1549274,"7562,304049","6823,084211","7525,018623","7515,940486","7563,304858","7562,264777","7006,702429","7383,031984","6801,350202","7176,717004","7364,425101","6852,119838","7116,312955","7226,877733","7019,720648","7778,910121","7504,15668","7383,741296","7786,737844","7568,633712","7804,899109"
-1528452,"7362,430563","6522,041814","7156,07706","7368,685852","7317,930527","7382,553979","6786,351749","7164,295161","6576,567266","7036,902507","7217,129653","6822,858952","6730,335781","7010,346417","6996,712079","7436,745939","7409,853188","7283,933181","7594,59568","7273,361626","7544,588818"
-1526041,"6969,833333","6214,369447","6615,253454","6950,826679","6963,389746","7080,11678","6428,452586","6743,933933","6384,678652","6698,826613","6830,387097","6530,932766","6317,694756","6720,242716","6667,138503","7000,87917","7093,665688","6744,296271","7214,274004","6893,150136","7169,122056"
-1521746,"6708,412791","5903,755085","6100,410129","6633,995434","6531,555509","6703,604758","5858,272803","6397,913208","6121,680922","6549,152621","6550,82935","6200,829279","5911,410235","6416,172472","6308,789341","6759,800847","6722,515062","6303,559423","6820,51233","6320,524235","6938,877126"
-1518808,"6536,327235","5765,121874","6236,508092","6474,659483","6352,457368","6496,83321","6041,224957","6334,284218","5960,292695","5832,846902","6286,353021","5817,965363","6378,101105","6225,150896","6110,677664","6872,393924","6787,22029","6519,380675","6708,296519","6502,479815","6728,76022"
-1517393,"7157,565217","6613,942029","6959,463768","7309,594203","7377,764706","7559,029412","6598,426471","7261,104478","6888,671642","7315,985075","7182,820896","6927,681818","6746,661765","7213,632353","7347,661765","7481,941176","7406,015152","7149,384615","7501,753846","7055,4","7777,876923"
-1517228,"7116,553648","6085,592275","6150,420601","6955,648069","6702,866953","7043,987124","5726,583691","6918,128755","5869,828326","6881,545064","6469,23176","6359,892241","5778,426724","6745,034483","6092,887931","6949,943723","6725,190476","6433,699552","7039,337838","6524,405405","7136,346847"
-1515475,6758,6278,7432,6285,8009,7650,6904,7693,6481,7379,8080,6962,6646,7748,7829,8341,7900,6706,,,
-1515377,"6615,113208","5829,096154","6545,365385","7074,807692","6405,153846","6995,75","5775,923077","6794,115385","6311,961538","6870,961538","6417,173077","6745,211538","5837,961538","6657,057692","6575,057692","7005,134615","6984,884615","6535,307692","7185,653846","6723,038462","7411,711538"
-1503701,,,,,,,,,,,,,,,,,,,,,
-1501938,"7881,296632","7036,150259","7445,233161","7915,944301","7745,30829","7760,36658","6378,551813","7789,834197","7011,813472","7667,96114","7655,826425","7408,893782","6778,529793","7594,612694","7639,765544","7748,554404","7664,37931","7312,973778","7636,833135","7563,671037","8089,340882"
-1491892,"7374,181818","6663,636364","7190,090909","7756,727273","7124,545455","7466,363636","6466,727273","7307,090909","6748,363636","7303,181818","7248,090909",7290,"6551,818182",7415,"7238,090909","7550,454545","7615,3","7106,6","7817,111111","7469,666667","7688,111111"
-1482450,"7563,222222","6901,777778","7375,111111","7812,333333","7498,222222","7865,666667","7136,333333","7693,555556","7652,555556","7811,444444","7868,777778",7746,7562,"7752,333333",7525,"7925,555556","7939,888889","7638,444444",7928,"7842,111111","8146,666667"
-1281563,"7917,349138","6979,728448","7568,314655","7874,37069","7578,314655","7880,081897","6570,857759","7752,202586","7075,448276","7810,771552","7749,431034","7632,599138","6775,198276","7576,875","7586,262931","7838,939655","7716,714286","7409,649351","7836,46087","7231,330435","8015,247826"
-1060757,"7292,640669","6525,348189","6579,264624","7095,849582","7160,844011","7027,568245","5848,852368","7215,657382","6515,629526","6973,573816","7078,077994","6861,300836","6537,194986","7181,13649","6912,470752","7517,245125","7237,041783","6823,111421","7398,760446","6752,690808","7609,431755"
-1060754,"6629,724175","6034,296683","6498,96714","6593,656269","6456,753123","6464,848769","6016,394761","6261,80156","6121,605928","5906,072631","6370,621807","5853,86086","6311,471486","6194,974443","6065,637525","6796,952149","6715,693094","6477,504453","6669,593569","6580,077196","6761,356266"
