OSM_ID,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
-1858765,"14,28024984","13,17242978","12,2556432","13,63422325","13,34395131","14,13839501","13,24495307","14,10267732","12,18403763","14,60715077","13,03224411","14,37530268","13,60178964","14,80596149","14,47997194","14,20647474","14,57402592","14,76380902","14,06541082","14,21578456"
-1858764,"14,97384831","13,81986929","12,92859364","14,25716496","13,98257323","14,77145081","13,85793051","14,73933328","12,79762463","15,21785361","13,70836352","14,99560915","14,24048142","15,44009884","15,12303215","14,77183397","15,19685908","15,35160422","14,61507372","14,79522637"
-1858763,"14,43716123","13,27050551","12,31954944","13,72807825","13,4713208","14,23123584","13,4106754","14,26573512","12,38521818","14,79937509","13,16854769","14,45903351","13,73686226","15,01698963","14,53656401","14,41076253","14,76539085","14,98829065","14,25059106","14,35626277"
-1858762,"14,68950334","13,57789603","12,60370527","14,02500004","13,75872822","14,54465476","13,70196063","14,52528053","12,6535037","15,09097854","13,45091584","14,76141207","14,03129734","15,27581963","14,84264468","14,68918885","15,01893277","15,24540858","14,54097463","14,65944462"
-1858761,"16,82311114","15,8090357","14,7534912","16,1509799","15,89726095","16,70178868","15,90531554","16,6020879","14,80752674","17,24213398","15,64052109","16,99052299","16,21235262","17,41990098","17,1097408","16,87534144","17,20642368","17,39405051","16,77615049","16,82030376"
-1858760,"18,61813586","17,61187642","16,44044848","17,9690194","17,90385054","18,72126554","17,81010961","18,6435778","16,82126593","19,03868203","17,6516044","18,76588933","18,10698061","19,40698027","19,0087478","18,5721495","19,06901978","19,06276076","18,3547334","18,43555193"
-1858759,"23,64623317","22,65757422","21,62827414","23,00418043","22,79743551","23,55539965","22,93195127","23,39021557","21,73145957","24,23088472","22,54439666","23,8950095","23,2441291","24,43255366","23,9761181","23,86076458","24,10485419","24,27809769","23,59563874","23,8320804"
-1858758,"17,61294941","16,61846854","15,54520028","16,94336044","16,70602235","17,50602349","16,73318612","17,40234369","15,62582714","18,05071942","16,45255875","17,80970215","17,04054421","18,24931188","17,94747102","17,69866375","18,03827309","18,20743065","17,6055908","17,62723545"
-1858757,"15,33139174","14,19032774","13,2777013","14,68018207","14,41060741","15,18626263","14,232226","15,20115759","13,20065826","15,60633083","14,07325166","15,32326705","14,61340845","15,84681577","15,4954861","15,24439998","15,6361426","15,8195705","15,08061486","15,21172618"
-1858756,"24,19285774","23,3571434","22,2857151","23,74285793","23,59285736","24,29285812","23,87857151","24,06428528","22,57857227","25,13571453","23,26428604","24,84999943","24,20714378","25,14285755","24,80000114","24,6785717","24,77857208","24,89285755","24,50714302","24,75714302"
-1858755,"21,38719669","20,37930259","19,22207915","20,74330923","20,6669993","21,49438398","20,60597387","21,40080941","19,60401325","21,83859829","20,41601809","21,55309105","20,90345595","22,1910628","21,77950237","21,35640901","21,83463337","21,83183974","21,14461114","21,24661487"
-1858754,"22,3775106","21,35431666","20,18288816","21,71145851","21,66322416","22,48910641","21,58641772","22,39448416","20,58910679","22,81498902","21,38557626","22,49986232","21,87482034","23,17482113","22,74271966","22,32305586","22,81145889","22,7882665","22,09717364","22,20339166"
-1858753,"21,78736371","20,84242188","19,74443168","21,24273636","21,00259294","21,846291","21,07404819","21,7968515","19,9900534","22,38399104","20,81838899","22,15577862","21,36233962","22,61697095","22,27205054","21,87300982","22,27330485","22,30461678","21,70186223","21,83090433"
-1858752,"15,4493958","14,24660248","13,31266806","14,64289111","14,45398456","15,24331893","14,22765603","15,30269","13,22015292","15,59358032","14,15734329","15,25630146","14,60075686","15,94595103","15,60382732","15,18921","15,68116447","15,69695273","15,01247749","15,10167322"
-1858751,"24,26857185","23,34285698","22,33714333","23,74000053","23,68000069","24,36857224","23,9057148","24,15714302","22,66000023","25,14571457","23,32285767","24,81428566","24,15428619","25,24285736","24,79428596","24,70285759","24,85428619","25,04857178","24,52000008","24,79142914"
-1858750,"23,67170887","22,65813697","21,66988754","23,06367488","22,87316212","23,66654391","23,0281761","23,48510684","21,83582439","24,32765551","22,62806102","23,99327571","23,34298282","24,53011235","24,0917632","23,90039583","24,1656107","24,31609791","23,67285403","23,92409209"
-1858749,"23,94682902","22,92902901","21,75111541","23,28613437","23,24545155","24,06968783","23,1760524","23,96548462","22,16965208","24,39608547","22,96194656","24,06967579","23,4618502","24,74251731","24,31470645","23,89829529","24,37543524","24,36410944","23,67399945","23,7903613"
-1858735,"18,62774572","17,60926922","16,61592397","18,007553","17,73291622","18,54548074","17,7311853","18,45238107","16,6708479","19,0501569","17,48587179","18,83193024","18,04324956","19,3329134","18,99645916","18,63069621","19,02355125","19,13094327","18,486361","18,60212775"
-1858734,"16,79864096","15,70760929","14,76903708","16,13325082","15,85570183","16,6624596","15,76749686","16,60598209","14,73055015","17,11451894","15,58879794","16,8775169","16,08906456","17,40213484","17,06424428","16,6974539","17,1074955","17,21795095","16,54712486","16,68003081"
-1858733,"17,63227995","16,62765461","15,45700905","16,98356418","16,91343145","17,72825418","16,81380392","17,65814306","15,82653952","18,04445773","16,66804947","17,78095507","17,11515806","18,41688252","18,02625095","17,58661446","18,08613219","18,08332232","17,37142429","17,44379952"
-1858732,"23,75116077","22,78113699","21,81035594","23,23404861","22,99557053","23,80761836","23,18631315","23,61513819","21,95221419","24,41695504","22,74123581","24,13635637","23,56855183","24,67640622","24,33519","24,01638484","24,32695015","24,35983066","23,76997458","24,0595566"
-1858731,"15,5009151","14,35112328","13,42071402","14,7618722","14,53316098","15,34744757","14,39228127","15,32411177","13,34588796","15,73513863","14,24928498","15,4406517","14,70119249","16,07431957","15,73146292","15,32976436","15,76894508","15,79949405","15,17799578","15,27983395"
-1858730,"24,18498812","23,32788061","22,25339117","23,67451564","23,55930349","24,27455116","23,75674932","24,02696488","22,49977363","25,0082762","23,23131243","24,74677876","24,09346157","25,18446664","24,73781743","24,61424724","24,76335813","24,91930323","24,43990828","24,64733921"
-1858729,"23,78044825","22,80902033","21,78576226","23,17025826","22,93841911","23,69761086","23,08332488","23,53066651","21,86250501","24,35597151","22,68127756","24,0372","23,42496275","24,58005813","24,16006719","24,01106836","24,2669919","24,39473467","23,72086746","23,98005775"
-1858728,"22,28424626","21,33358374","20,23806635","21,73524511","21,49919046","22,34844189","21,5860762","22,27627235","20,49412163","22,88217813","21,32103119","22,64812006","21,87718142","23,12037304","22,76829847","22,38018195","22,77993053","22,81057094","22,20160439","22,33516171"
-1858727,"22,94771813","21,97303325","20,88808248","22,34483931","22,10879271","22,96125854","22,28937597","22,80064287","21,10916322","23,53462867","21,92376026","23,26333493","22,59307125","23,77625434","23,41826223","23,09245573","23,4890531","23,50332848","22,88042716","23,0135605"
-1858726,"21,07882043","20,12665277","19,01667593","20,52022312","20,30530099","21,1442399","20,35027256","21,09377148","19,28140789","21,64911255","20,1121224","21,41699404","20,63997694","21,90207106","21,55167585","21,14487713","21,5602483","21,58638168","20,96775799","21,08775795"
-1858725,"21,15828697","20,17458088","19,1215488","20,50438169","20,27072602","21,03671098","20,35547731","20,90108118","19,18600418","21,6589251","20,01399398","21,36203264","20,6724173","21,86089674","21,47185148","21,32176556","21,59759502","21,76672452","21,10517001","21,26086921"
-1858724,"15,45868501","14,40685241","13,18143001","14,68454514","14,61815023","15,40538577","14,45993934","15,4792069","13,47684677","15,75728854","14,42687667","15,46827366","14,88019479","16,23213314","15,78955259","15,4026396","15,94138953","15,91706784","15,17208209","15,12726069"
-1858723,"24,12808073","23,13403016","22,02250374","23,51692421","23,40484137","24,25048753","23,40226903","24,1083988","22,39322294","24,62290245","23,2046887","24,3714029","23,73044124","24,97072262","24,56247876","24,14828548","24,59098727","24,63921058","23,97103375","24,09390246"
-1858722,"19,48571812","18,48018179","17,42411405","18,88054195","18,65390363","19,48520917","18,64954896","19,44174749","17,58662876","19,96450274","18,43408917","19,71787602","18,94323249","20,23750377","19,89056577","19,48875821","19,90703147","19,93965005","19,3198842","19,43643185"
-1858721,"15,37870949","14,26151462","13,35747007","14,70070555","14,41132506","15,21499159","14,33660902","15,15051642","13,27617878","15,69008561","14,1435621","15,48641946","14,68970725","15,91208201","15,59046431","15,24394155","15,64027507","15,80070593","15,10108425","15,27213385"
-1858720,"16,7219595","15,71259566","14,64584913","16,0552129","15,78894584","16,6029926","15,80791396","16,49362869","14,70791358","17,15521297","15,5364849","16,8749003","16,11259528","17,31283585","16,98474349","16,76553608","17,08474324","17,27982212","16,6517299","16,71751755"
-1858719,"18,10409935","17,08832114","16,06435647","17,44554344","17,19895088","18,00200335","17,22079631","17,90156353","16,1204464","18,52685216","16,94961152","18,301547","17,55149794","18,77094258","18,45465147","18,12658714","18,50802563","18,63455853","18,00012206","18,08461538"
-1858718,"19,98062963","19,00974847","17,93354448","19,32422829","19,10856191","19,90536531","19,1986205","19,78073393","18,05115872","20,46867508","18,87009262","20,22650933","19,53694503","20,71939356","20,39780452","20,08088","20,45547137","20,55522935","19,93860706","20,01255561"
-1858717,"15,80191356","14,77338229","13,71621915","15,14475099","14,83056441","15,67336198","14,85911657","15,54483129","13,75911618","16,24475042","14,5876875","15,88776742","15,17338191","16,34487039","15,95927639","15,75923577","16,05927487","16,27352181","15,58792667","15,75913612"
-1858716,"24,17142868","23,3214283","22,23571491","23,67142868","23,55000019","24,27857208","23,72857094","24,02857113","22,48571396","24,97857189","23,22857189","24,72857189","24,05714321","25,20714378","24,72142887","24,58571434","24,76428604","24,94285679","24,42142868","24,62142849"
-1858715,"16,25340331","15,16418792","14,00498614","15,46992918","15,36997009","16,14598794","15,18392487","16,25967101","14,24576102","16,524016","15,14658745","16,22226508","15,63393903","16,95341261","16,54188442","16,15020194","16,68541267","16,69786656","15,92946272","15,90793871"
-1858714,"15,42514953","14,38908139","13,35193033","14,78300093","14,47121376","15,30407521","14,47229683","15,19799536","13,38229236","15,85551135","14,20586573","15,51336293","14,79158007","15,97300482","15,5947881","15,39728656","15,70228392","15,91657039","15,23085584","15,39228844"
-1858713,"17,99173152","16,95357108","15,98904184","17,38054127","17,08393423","17,89972719","17,04657625","17,8166062","16,01489768","18,38792763","16,83041274","18,17245802","17,34587027","18,6709156","18,32806004","17,96841893","18,35517211","18,4779483","17,82400859","17,95243594"
-1858712,"16,33709425","15,27575405","14,17793429","15,64516522","15,54102196","16,35530751","15,41239633","16,30841529","14,40623573","16,67368359","15,28180778","16,39200313","15,71648664","17,0451114","16,67166559","16,23289756","16,72471868","16,71654008","16,03496823","16,1104876"
-945066,"23,38571453","23,03571415","21,56428623","22,97857189","23,05714321","23,55714321","23,72142887","23,55000019","22,3571434","24,80714321","22,75000095","24,32142925","23,6071434","24,35000038","24,02142811","24,20714378","23,90000057","24,12857151","23,91428661","24,20714283"
-942471,"23,35470811","22,99791117","21,56550993","23,09268419","23,02352317","23,54129408","23,66933985","23,53345298","22,28972476","24,81951275","22,74512605","24,35592581","23,6104551","24,39146763","24,07456682","24,21219797","23,93432396","24,17630958","23,93989766","24,26411287"
-938734,"24,05162079","23,3480196","22,17166756","23,81874884","23,75196448","24,34660009","24,21741085","24,11756911","22,90009463","25,37850481","23,43939669","25,1183387","24,28374855","25,19282592","24,90400107","24,71470652","24,79653219","24,91979644","24,58105527","24,88375292"
-938733,"23,26666705","23,01428604","21,40952428","23,24761899","23,12857183","23,49523799","23,90476163","23,63333384","22,71904818","25,06666756","22,69047674","24,63809522","23,48095322","24,27142906","24,11428642","24,12380981","23,68571409","23,85714277","23,98095258","24,52381007"
-938732,"23,54685397","23,67926041","22,08648625","22,74367074","23,25315157","23,49128882","24,19034552","23,7983559","23,01253246","24,66746043","23,10945573","24,64035562","23,77536756","24,43177851","24,12619106","24,20157626","24,06588156","24,3540045","24,13413504","24,45791399"
-938668,"22,78635351","22,67017039","21,00550206","22,70866215","22,65529374","23,00276604","23,41357059","23,15745333","22,29206431","24,58136753","22,23533493","24,1345779","22,96955882","23,83086435","23,67467145","23,63408797","23,25561661","23,44238204","23,5807475","24,05975105"
-938666,"23,53571415","23,52857208","21,94285774","22,77142906","23,20714283","23,49285793","24,05714321","23,6785717","22,80000019","24,66428566","22,97857189","24,51428604","23,70000076","24,44285774","24,15714359","24,23571491","24,05000019","24,3214283","24,16428566","24,40714264"
